Date,District,Price,year,month,cpi_monthly_avg,cpi_index,cum_price_level,population,pop_growth_rate,hcm_spatial_cost_index,real_price,population_millions,affordability_index
2021-09-08,District 3,198.22,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,179.0274797246393,98.935098,198.33875386919618
2021-09-09,District 3,194.36,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,175.54122166926092,98.935098,194.476441337993
2021-09-10,District 3,194.01,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,175.2251101875556,98.935098,194.1262316525212
2021-09-13,District 3,195.81,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,176.85082637918285,98.935098,195.92731003494754
2021-09-14,District 3,197.86,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,178.7023364863139,98.935098,197.97853819271091
2021-09-15,District 3,196.39,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,177.37466826315162,98.935098,196.50765751372936
2021-09-16,District 3,196.86,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,177.79916082429875,98.935098,196.97793909136294
2021-09-17,District 3,195.16,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,176.26376219887302,98.935098,195.27692061907135
2021-09-20,District 3,195.3,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,176.39020679155516,98.935098,195.4170044932601
2021-09-21,District 3,198.56,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,179.33455944972448,98.935098,198.6789575636545
2021-09-22,District 3,198.29,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,179.09070202098036,98.935098,198.40879580629053
2021-09-23,District 3,194.58,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,175.73992031490425,98.935098,194.69657314028953
2021-09-24,District 3,194.83,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,175.96571423040803,98.935098,194.94672291562654
2021-09-27,District 3,197.8,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,178.64814594659296,98.935098,197.91850224663003
2021-09-28,District 3,197.62,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,178.48557432743024,98.935098,197.7383944083874
2021-09-29,District 3,196.13,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,177.1398425910277,98.935098,196.24750174737892
2021-09-30,District 3,198.81,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,179.56035336522825,98.935098,198.92910733899149
2021-10-01,District 3,196.89,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,177.8262560941592,98.935098,197.00795706440334
2021-10-04,District 3,197.86,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,178.7023364863139,98.935098,197.97853819271091
2021-10-05,District 3,194.77,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,175.91152369068712,98.935098,194.88668696954565
2021-10-06,District 3,198.66,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,179.42487701592597,98.935098,198.77901747378928
2021-10-07,District 3,194.38,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,175.5592851825012,98.935098,194.49645332001995
2021-10-08,District 3,195.32,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,176.40827030479542,98.935098,195.43701647528704
2021-10-11,District 3,195.77,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,176.81469935270226,98.935098,195.88728607089365
2021-10-12,District 3,194.03,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,175.24317370079592,98.935098,194.14624363454814
2021-10-13,District 3,194.23,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,175.42380883319893,98.935098,194.34636345481772
2021-10-14,District 3,196.67,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,177.62755744851586,98.935098,196.78782526210682
2021-10-15,District 3,195.36,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,176.44439733127606,98.935098,195.47704043934098
2021-10-18,District 3,198.06,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,178.8829716187169,98.935098,198.17865801298052
2021-10-19,District 3,196.48,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,177.455954072733,98.935098,196.59771143285067
2021-10-20,District 3,197.08,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,177.99785946994209,98.935098,197.19807089365952
2021-10-21,District 3,197.04,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,177.96173244346147,98.935098,197.15804692960555
2021-10-22,District 3,198.39,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,179.18101958718188,98.935098,198.5088557164253
2021-10-25,District 3,197.73,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,178.5849236502519,98.935098,197.84846030953565
2021-10-26,District 3,195.78,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,176.8237311093224,98.935098,195.8972920619071
2021-10-27,District 3,197.68,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,178.53976486715115,98.935098,197.79843035446828
2021-10-28,District 3,196.75,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,177.6998115014771,98.935098,196.86787319021465
2021-10-29,District 3,195.93,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,176.9592074586247,98.935098,196.0473819271093
2021-11-01,District 3,196.22,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,177.22112840060905,98.935098,196.3375556665002
2021-11-02,District 3,196.79,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,177.73593852795767,98.935098,196.90789715426854
2021-11-03,District 3,194.11,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,175.31542775375715,98.935098,194.226291562656
2021-11-04,District 3,194.17,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,175.36961829347803,98.935098,194.28632750873683
2021-11-05,District 3,195.25,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,176.34504800845437,98.935098,195.36697453819266
2021-11-08,District 3,194.75,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,175.89346017744683,98.935098,194.86667498751868
2021-11-09,District 3,198.84,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,179.5874486350887,98.935098,198.95912531203192
2021-11-10,District 3,197.85,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,178.69330472969372,98.935098,197.9685322016974
2021-11-11,District 3,195.36,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,176.44439733127606,98.935098,195.47704043934098
2021-11-12,District 3,196.28,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,177.27531894032995,98.935098,196.3975916125811
2021-11-15,District 3,196.06,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,177.07662029468665,98.935098,196.17745981028455
2021-11-16,District 3,198.19,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,179.00038445477887,98.935098,198.30873589615575
2021-11-17,District 3,195.89,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,176.92308043214405,98.935098,196.00735796305537
2021-11-18,District 3,195.16,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,176.26376219887302,98.935098,195.27692061907135
2021-11-19,District 3,198.78,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,179.53325809536778,98.935098,198.89908936595106
2021-11-22,District 3,196.25,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,177.2482236704695,98.935098,196.36757363954067
2021-11-23,District 3,198.95,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,179.68679795791036,98.935098,199.06919121318018
2021-11-24,District 3,195.18,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,176.28182571211332,98.935098,195.29693260109832
2021-11-25,District 3,198.18,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,178.99135269815872,98.935098,198.29872990514227
2021-11-26,District 3,195.19,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,176.29085746873346,98.935098,195.3069385921118
2021-11-29,District 3,195.25,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,176.34504800845437,98.935098,195.36697453819266
2021-11-30,District 3,195.52,2021,11,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,176.58890543719846,98.935098,195.63713629555664
2021-12-01,District 3,187.02,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,168.91191231006985,98.935098,187.13204393409885
2021-12-02,District 3,188.0,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,169.79702445884467,98.935098,188.11263105341985
2021-12-03,District 3,189.69,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,171.32339132765026,98.935098,189.80364353469793
2021-12-06,District 3,187.5,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,169.3454366278371,98.935098,187.61233150274586
2021-12-07,District 3,189.12,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,170.80858120030163,98.935098,189.2333020469296
2021-12-08,District 3,186.16,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,168.13518124073684,98.935098,186.27152870693956
2021-12-09,District 3,185.27,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,167.3313549015434,98.935098,185.38099550673988
2021-12-10,District 3,186.85,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,168.75837244752728,98.935098,186.96194208686967
2021-12-13,District 3,189.26,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,170.93502579298374,98.935098,189.37338592111828
2021-12-14,District 3,185.33,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,167.3855454412643,98.935098,185.44103145282077
2021-12-15,District 3,185.17,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,167.24103733534184,98.935098,185.28093559660505
2021-12-16,District 3,189.19,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,170.87180349664268,98.935098,189.30334398402394
2021-12-17,District 3,185.5,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,167.53908530380684,98.935098,185.61113330004991
2021-12-20,District 3,188.29,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,170.05894540082906,98.935098,188.40280479281074
2021-12-21,District 3,186.16,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,168.13518124073684,98.935098,186.27152870693956
2021-12-22,District 3,188.53,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,170.27570755971269,98.935098,188.64294857713426
2021-12-23,District 3,187.61,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,169.4447859506588,98.935098,187.72239740389415
2021-12-24,District 3,188.71,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,170.43827917887543,98.935098,188.82305641537693
2021-12-27,District 3,189.19,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,170.87180349664268,98.935098,189.30334398402394
2021-12-28,District 3,187.1,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,168.98416636303105,98.935098,187.21209186220668
2021-12-29,District 3,188.21,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,169.98669134786786,98.935098,188.3227568647029
2021-12-30,District 3,189.61,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,171.25113727468906,98.935098,189.72359560659012
2021-12-31,District 3,189.76,2021,12,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,171.3866136239913,98.935098,189.8736854717923
2022-01-04,District 3,189.49,2022,1,100.37,100.15966470412137,1.1573770429666868,99680655.0,0.007535819088186457,96.2,163.72365526992243,99.680655,189.18793364551158
2022-01-05,District 3,189.87,2022,1,100.37,100.15966470412137,1.1573770429666868,99680655.0,0.007535819088186457,96.2,164.05198388358315,99.680655,189.56732788681873
2022-01-06,District 3,188.51,2022,1,100.37,100.15966470412137,1.1573770429666868,99680655.0,0.007535819088186457,96.2,162.87691305574475,99.680655,188.20949586529835
2022-01-07,District 3,187.04,2022,1,100.37,100.15966470412137,1.1573770429666868,99680655.0,0.007535819088186457,96.2,161.60679973447827,99.680655,186.74183919497852
2022-01-10,District 3,191.16,2022,1,100.37,100.15966470412137,1.1573770429666868,99680655.0,0.007535819088186457,96.2,165.16657312469454,99.680655,190.85527149546672
2022-01-11,District 3,190.62,2022,1,100.37,100.15966470412137,1.1573770429666868,99680655.0,0.007535819088186457,96.2,164.7000008842293,99.680655,190.31613231045128
2022-01-12,District 3,188.27,2022,1,100.37,100.15966470412137,1.1573770429666868,99680655.0,0.007535819088186457,96.2,162.669547615538,99.680655,187.96987844973594
2022-01-13,District 3,189.44,2022,1,100.37,100.15966470412137,1.1573770429666868,99680655.0,0.007535819088186457,96.2,163.680454136546,99.680655,189.1380133506027
2022-01-14,District 3,190.52,2022,1,100.37,100.15966470412137,1.1573770429666868,99680655.0,0.007535819088186457,96.2,164.6135986174765,99.680655,190.21629172063362
2022-01-17,District 3,188.25,2022,1,100.37,100.15966470412137,1.1573770429666868,99680655.0,0.007535819088186457,96.2,162.65226716218743,99.680655,187.9499103317724
2022-01-18,District 3,191.35,2022,1,100.37,100.15966470412137,1.1573770429666868,99680655.0,0.007535819088186457,96.2,165.3307374315249,99.680655,191.04496861612031
2022-01-19,District 3,191.84,2022,1,100.37,100.15966470412137,1.1573770429666868,99680655.0,0.007535819088186457,96.2,165.75410853861374,99.680655,191.5341875062269
2022-01-20,District 3,191.79,2022,1,100.37,100.15966470412137,1.1573770429666868,99680655.0,0.007535819088186457,96.2,165.71090740523732,99.680655,191.48426721131807
2022-01-21,District 3,187.22,2022,1,100.37,100.15966470412137,1.1573770429666868,99680655.0,0.007535819088186457,96.2,161.76232381463336,99.680655,186.92155225665036
2022-01-24,District 3,191.01,2022,1,100.37,100.15966470412137,1.1573770429666868,99680655.0,0.007535819088186457,96.2,165.0369697245653,99.680655,190.70551061074022
2022-01-25,District 3,190.9,2022,1,100.37,100.15966470412137,1.1573770429666868,99680655.0,0.007535819088186457,96.2,164.9419272311372,99.680655,190.59568596194077
2022-01-26,District 3,190.71,2022,1,100.37,100.15966470412137,1.1573770429666868,99680655.0,0.007535819088186457,96.2,164.77776292430684,99.680655,190.4059888412872
2022-01-27,District 3,188.06,2022,1,100.37,100.15966470412137,1.1573770429666868,99680655.0,0.007535819088186457,96.2,162.48810285535706,99.680655,187.7602132111188
